"gene","is_responsive","max_celltype","max_mean","second_mean"
"AT4G39710",FALSE,"epidermis early",0.00143491913149441,0.000168393160482383
"AT4G39720",FALSE,"endodermis ERS-",0.00382864980459957,0.00167993195611228
"AT4G39730",FALSE,"hair cells ERS+",1.20969517135621,1.00116839485197
"AT4G39740",FALSE,"epidermis early",0.0191387115437311,0.0112492475121397
"AT4G39753",FALSE,"epidermis early",0.00123808593543831,0.000240472890353586
"AT4G39770",FALSE,"ppp ERS-",0.0760957922533797,0.0365010803218267
"AT4G39780",FALSE,"metaphloem ERS+",0.529917722275812,0.325934039220615
"AT4G39790",FALSE,"columella",0.0301199792963975,0.0140648199816087
"AT4G39795",FALSE,"columella",0.18913291042781,0.088849707420098
"AT4G39800",FALSE,"procambium ERS+",0.756158502540976,0.560064853398039
"AT4G39810",FALSE,"protophloem ERS-",0.0151864145655407,0.00845846056400334
"AT4G39820",FALSE,"hair cells ERS-",0.320666898442919,0.309344483737231
"AT4G39830",FALSE,"protophloem ERS+",0.0727636992475063,0.0598544262442152
"AT4G39838",FALSE,"protoxylem early",0.0812052268974368,0.0629074633415123
"AT4G39840",FALSE,"epidermis early",0.509327597838478,0.468509760454473
"AT4G39850",FALSE,"columella",0.402188469550299,0.334773712767714
"AT4G39860",FALSE,"epidermis early",0.454363834547,0.406266690698917
"AT4G39870",FALSE,"metaphloem ERS+",0.0838063018191527,0.0660996981639831
"AT4G39880",FALSE,"epidermis early",0.880969976284204,0.697034784715428
"AT4G39890",FALSE,"hair cells ERS-",0.322343107531246,0.283685428684532
"AT4G39900",FALSE,"hair cells early",0.308904587203423,0.275588543422403
"AT4G39910",FALSE,"hair cells ERS+",0.420958158166372,0.416177073142776
"AT4G39920",FALSE,"epidermis early",0.0452792540335513,0.041352495322698
"AT4G39925",FALSE,"metaxylem ERS+",0.0364014245309443,0.0358015499106772
"AT4G39930",FALSE,"hair cells early",0.0080487692266294,0.00633087832467458
"AT4G39940",FALSE,"ppp ERS-",0.121330511670159,0.0748461601536047
"AT4G39950",FALSE,"root cap early",0.120852255154885,0.0859813690801017
"AT4G39952",FALSE,"epidermis early",0.0174328803024949,0.0166122879438112
"AT4G39955",FALSE,"metaphloem ERS+",0.415339086581043,0.326837819047589
"AT4G39960",FALSE,"epidermis early",0.0812683497569957,0.0709282611567472
"AT4G39970",FALSE,"epidermis early",0.0224331391113136,0.0173673259805089
"AT4G39980",FALSE,"endodermis ERS+",0.687359272246417,0.686170225174629
"AT4G39990",FALSE,"protoxylem early",0.616573752726575,0.539065264599957
"AT4G40000",FALSE,"epidermis early",0.0426940963014636,0.0120296783034924
"AT4G40010",FALSE,"hair cells ERS-",0.120738683677228,0.059073274123558
"AT4G40020",FALSE,"protoxylem early",0.0310864666805981,0.0247563521914398
"AT4G40030",FALSE,"protophloem ERS+",1.61463268593724,1.59703238204967
"AT4G40040",FALSE,"protoxylem early",2.56018807025509,2.47348995690813
"AT4G40042",FALSE,"hair cells early",0.458598099400817,0.40954058901324
"AT4G40045",FALSE,"endodermis ERS+",0.167425318046063,0.133985082955426
"AT4G40050",FALSE,"endodermis ERS+",0.421108435059084,0.240551518499764
"AT4G40060",FALSE,"hair cells ERS+",1.12778985634927,0.84342022365794
"AT4G40065",FALSE,"hair cells ERS+",0.153785348220443,0.098479354120183
"AT4G40070",FALSE,"hair cells ERS-",0.122608556431185,0.081662465343104
"AT4G40085",FALSE,"cortex ERS+",0.00882943102830748,0.00508362985566912
"AT4G40080",FALSE,"cortex ERS+",0.178962893789428,0.157850007697235
"AT4G40090",TRUE,"hair cells ERS-",1.92907170360392,0.806758954215439
"ATMG00010",FALSE,"xpp ERS-",0.00175340899285359,0.00168760735838391
"ATMG00020",FALSE,"protoxylem ERS-",3.05741790919985,2.79804156942217
"ATMG00040",FALSE,"hair cells ERS-",0.00693022623457287,0.00399753679373597
"ATMG00060",FALSE,"protoxylem early",0.0654943135440917,0.0481514924379714
"ATMG00070",FALSE,"protoxylem ERS-",0.0445773654483763,0.0393589305951915
"ATMG00080",FALSE,"epidermis early",0.457712741748106,0.24508220313563
"ATMG00090",FALSE,"epidermis early",0.579887291189461,0.50352322216324
"ENSRNA049495564",FALSE,"metaxylem ERS-",0.00562878531475423,0.00314568339262074
"ATMG00110",FALSE,"protoxylem early",0.0490064327993454,0.0258040032857883
"ATMG00120",FALSE,"xpp ERS+",0.00199846546340235,0.00165873317050278
"ATMG00130",FALSE,"non-hair cells",0.000175573241788543,0.000127837471237163
"ATMG00140",FALSE,"procambium ERS-",0.00174201677774979,0.00031524043895496
"ATMG00150",FALSE,"root cap early",0.000881212278818338,0.000625137779825914
"ATMG00160",FALSE,"protoxylem ERS+",0.110826625520719,0.106308467448989
"ATMG00180",FALSE,"hair cells ERS-",0.0397945551746728,0.0339730189838842
"ATMG00270",FALSE,"hair cells ERS-",0.0819308364432752,0.0753180128318102
"ATMG00280",FALSE,"root cap early",0.000784321417262927,0.000335026596776626
"ATMG00285",FALSE,"epidermis early",0.034578629730269,0.0273963943822349
"ATMG00310",FALSE,"procambium ERS+",0.00131605818402365,0.00114258782387902
"ATMG00320",FALSE,"xpp ERS-",0.000864136954886563,0.000780942524702044
"ATMG00410",FALSE,"protoxylem ERS+",0.0284471747496014,0.0284192536424167
"ATMG00450",FALSE,"epidermis early",0.000945149890522335,0.000131201048459376
"ATMG00510",FALSE,"protoxylem ERS-",0.100971467896971,0.0872210287342306
"ENSRNA049495566",FALSE,"root cap early",0.00164860153285887,0.00142640030009801
"ATMG00513",FALSE,"protoxylem early",0.0576849290656525,0.0544018706331514
"ATMG00516",FALSE,"protoxylem ERS-",0.166459315309921,0.145523377389508
"ATMG00520",FALSE,"protoxylem early",0.035482610019433,0.0250498519671543
"ATMG00560",FALSE,"hair cells ERS-",0.109779370184746,0.0761335984991944
"ATMG00570",FALSE,"hair cells ERS-",0.22310350846045,0.180076863260396
"ATMG00580",FALSE,"protoxylem early",0.127584579220575,0.115849469157339
"ATMG00630",FALSE,"xpp ERS-",0.019467256597362,0.0154093968456146
"ATMG00640",FALSE,"protoxylem ERS+",0.106021530449408,0.0765380712464221
"ATMG00650",FALSE,"protoxylem ERS-",0.0425098890544688,0.0350109889478136
"ATMG00660",FALSE,"protoxylem ERS-",0.0981929797655888,0.085366683291806
"ATMG00670",FALSE,"root cap early",0.010223099946007,0.00882495149660106
"ATMG09740",FALSE,"hair cells ERS+",0.00180560790067726,0.00147290972341747
"ATMG00690",FALSE,"protoxylem ERS-",0.0396104774163564,0.035113925734046
"ATMG00710",FALSE,"metaphloem ERS-",0.00268548944552849,0.00121599714278003
"ATMG00730",FALSE,"protoxylem ERS-",0.0217520670740543,0.0169856486121706
"ATMG00750",FALSE,"metaxylem ERS+",0.00152383566292559,0.000482208630160682
"ATMG00770",FALSE,"hair cells ERS+",0.000378436729289235,0
"ATMG00820",FALSE,"ppp ERS-",0.000733046675829083,0.00025766037088923
"ATMG00830",FALSE,"hair cells ERS-",0.0835385984843108,0.0791291410604866
"ATMG00840",FALSE,"hair cells ERS-",0.00178112051212322,0.00117895959669567
"ATMG00860",FALSE,"epidermis early",0.0005913673976282,0.000101076932880013
"ATMG00870",FALSE,"cortex ERS+",0.00206323553696295,0.00175911822412129
"ATMG00890",FALSE,"ppp ERS-",0.00229556693748585,0.000421538873929466
"ATMG00910",FALSE,"border cells",0.00449957834109274,0.00121880059323123
"ATMG00960",FALSE,"protoxylem ERS+",0.0121038633589203,0.00477404266019625
"ATMG00970",FALSE,"columella",0.00262916407400743,0.00172264315838803
"ATMG00990",FALSE,"protophloem ERS+",0.00948559061726205,0.00538003999921746
"ATMG01000",FALSE,"hair cells ERS-",0.0614611420874421,0.0409166258794577
"ATMG01060",FALSE,"columella",0.0017440756255082,0.00108707875627461
"ATMG01080",FALSE,"epidermis early",0.00994443877474441,0.00792400490641603
"ATMG01090",FALSE,"epidermis early",0.00810938263456697,0.00704456197199516
"ATMG01100",FALSE,"metaxylem ERS-",0.00139679196161591,0.00116679735765203
"ATMG01120",FALSE,"protoxylem ERS-",0.018835145725055,0.0188234155214007
"ATMG01130",FALSE,"hair cells ERS-",0.0150545707493092,0.0122459932170189
"ATMG01170",FALSE,"protoxylem ERS-",0.0505324272854087,0.0263137656461708
"ATMG01190",FALSE,"hair cells ERS-",0.0165436503377974,0.0138366811190111
"ATMG01200",FALSE,"hair cells ERS-",0.0755252049836421,0.0432403705156143
"ATMG01210",FALSE,"epidermis early",0.00693297877227703,0.00578241843550021
"ATMG01220",FALSE,"protoxylem ERS-",0.00672208189684553,0.00547005432126494
"ATMG01240",FALSE,"endodermis ERS-",0.0017926148981985,0.000621674297035161
"ATMG01260",FALSE,"root cap early",0.000359609655136005,0.000339329123774499
"ATMG01280",FALSE,"procambium ERS-",0.00136938729909768,0.000468856239972382
"ATMG01290",FALSE,"metaxylem ERS-",0.00342098257283928,0.00261394597025911
"ATMG01320",FALSE,"hair cells ERS-",0.0295724085874901,0.0280907562685124
"ATMG01330",FALSE,"protoxylem early",0.00501239121071134,0.0027808518621968
"ATMG01350",FALSE,"protoxylem early",0.00410968260683326,0.00249410446251868
"ATMG01360",FALSE,"hair cells ERS-",0.942876595436158,0.773914211157318
"ATMG09980",FALSE,"root cap early",0.00255388249998359,0.000740322464208987
"ATMG01370",FALSE,"root cap early",0.0147879257979461,0.00968962780293392
"ATMG01380",FALSE,"epidermis early",0.0353964627906292,0.0284385535060932
"ATMG01390",FALSE,"protoxylem ERS-",1.94174070679627,1.44030717827932
"ATMG01400",FALSE,"procambium ERS+",0.00278278287478313,0.000779396308472105
"ATCG00020",FALSE,"cortex ERS-",0.0441792975974572,0.0395696472135706
"ATCG00030",FALSE,"epidermis early",0.754601169274117,0.586028540498914
"ATCG00040",FALSE,"epidermis early",0.262650432946158,0.106219288208584
"ATCG00050",FALSE,"hair cells ERS-",0.00735372049623229,0.00626447584410577
"ATCG00070",FALSE,"cortex ERS+",0.00543370985758764,0.00451573833639199
"ATCG00080",FALSE,"cortex ERS-",0.0203991050141139,0.0189287346203443
"ATCG00090",FALSE,"xpp ERS+",0.0109175880443119,0.010799650574666
"ATCG00100",FALSE,"epidermis early",0.0231269633091198,0.0175996944646323
"ATCG00110",FALSE,"metaphloem ERS+",0.0014086357472395,0.000962544021371123
"ATCG00120",FALSE,"epidermis early",0.0175425365178938,0.0127387304404531
"ATCG00130",FALSE,"epidermis early",0.212475249976672,0.202089707079666
"ATCG00140",FALSE,"hair cells ERS-",0.00458752719551265,0.00401196903593226
"ATCG00150",FALSE,"epidermis early",0.00845616526449267,0.00808796602158541
"ATCG00160",FALSE,"epidermis early",0.213585978306,0.151211661424324
"ATCG00170",FALSE,"epidermis early",0.295386587119656,0.197993425841158
"ATCG00180",FALSE,"epidermis early",0.189979447322228,0.0802590573466464
"ATCG00190",FALSE,"epidermis early",0.0638847010674185,0.0283569917308516
"ATCG00200",FALSE,"epidermis early",0.00126336348680569,0.000658631409927436
"ATCG00220",FALSE,"cortex ERS+",0.0716344021315392,0.064611396081135
"ATCG00270",FALSE,"columella",0.00151938544511449,0.00145002844309533
"ATCG00280",FALSE,"cortex ERS-",0.0188489978075015,0.011380100283904
"ATCG00290",FALSE,"protophloem ERS-",0.00859300604681414,0.000796571825875852
"ATCG00300",FALSE,"epidermis early",0.0252977112293135,0.0232403931422321
"ATCG00330",FALSE,"border cells",0.00500417137928204,0.00481086417193217
"ATCG00340",FALSE,"epidermis early",0.234289277111043,0.203555494733153
"ATCG00350",FALSE,"endodermis ERS-",0.00400839876943499,0.00251718765402962
"ATCG00360",FALSE,"epidermis early",0.104495377527447,0.0963251846637209
"ENSRNA049494871",FALSE,"protoxylem ERS-",0.0104829634601604,0.00603646376011961
"ATCG00370",FALSE,"epidermis early",0.000869878864558045,0.000435685037783806
"ATCG00380",FALSE,"epidermis early",0.190050366673609,0.183492420903959
"ATCG00390",FALSE,"ppp ERS+",0.00358996141395732,0.00335999636309957
"ATCG00400",FALSE,"epidermis early",0.0392851471540137,0.0329453270361032
"ATCG00410",FALSE,"columella",0.0027746958536065,0.000990840021697513
"ATCG00420",FALSE,"columella",0.00820186458066188,0.0062588020518655
"ATCG00430",FALSE,"columella",0.0036853147761262,0.00271137008036885
"ATCG00440",FALSE,"epidermis early",0.0257286107536824,0.0252208623403265
"ATCG00450",FALSE,"hair cells ERS-",0.0477536115589886,0.0382958265057077
"ATCG00470",FALSE,"epidermis early",0.422486660743494,0.413283067911344
"ATCG00480",FALSE,"epidermis early",0.0311271488831697,0.0251566506985181
"ATCG00490",FALSE,"cortex ERS-",0.0352115064786934,0.0344580179262208
"ATCG00500",FALSE,"endodermis ERS+",0.477985191600769,0.461360979595641
"ATCG00510",FALSE,"epidermis early",0.0149574376143624,0.0138775285108365
"ATCG00520",FALSE,"epidermis early",0.0184032353802969,0.0181359398025959
"ATCG00530",FALSE,"epidermis early",0.0596672818309688,0.0482357316820779
"ATCG00540",FALSE,"epidermis early",0.136804580489926,0.111626866335457
"ATCG00550",FALSE,"cortex ERS-",0.00707138973041516,0.00506940833658349
"ATCG00560",FALSE,"columella",0.0298982886255951,0.0287986224308222
"ATCG00570",FALSE,"xpp ERS+",0.0566692302273235,0.0502194159865888
"ATCG00580",FALSE,"xpp ERS-",0.00793254858500381,0.0069949190255011
"ATCG00590",FALSE,"epidermis early",0.0332925824420581,0.0247858207885753
"ATCG00600",FALSE,"epidermis early",0.000308386570190947,0.000128258275373507
"ATCG00620",FALSE,"ppp ERS-",0.00304819959099368,0.000933869348674572
"ATCG00630",FALSE,"xpp ERS-",0.0344712901403414,0.0203763385228137
"ATCG00640",FALSE,"cortex ERS-",0.016574434499178,0.0141731620748573
"ATCG00650",FALSE,"epidermis early",0.04179757697861,0.0319288562172039
"ATCG00660",FALSE,"epidermis early",0.0772606092723277,0.0413361186182538
"ATCG00065",FALSE,"hair cells ERS-",0.0053711011316557,0.00523894387034811
"ATCG00670",FALSE,"epidermis early",0.276401565919291,0.237037215681318
"ATCG00680",FALSE,"cortex ERS-",0.0101994651655072,0.0098404269015994
"ATCG00690",FALSE,"xpp ERS-",0.00194590171100847,0.00169100528345437
"ATCG00710",FALSE,"cortex ERS-",0.00724916171786159,0.00452950952904158
"ATCG00720",FALSE,"cortex ERS-",0.47143252591322,0.445992503640411
"ATCG00730",FALSE,"cortex ERS-",0.177139473636286,0.102295086892388
"ATCG00740",FALSE,"epidermis early",0.56226708026763,0.462956230202623
"ATCG00750",FALSE,"epidermis early",0.0194358719913858,0.0187218465018388
"ATCG00760",FALSE,"epidermis early",0.0269293731619117,0.0204503559438174
"ATCG00770",FALSE,"epidermis early",0.0788069843473772,0.0428464983865792
"ATCG00780",FALSE,"epidermis early",0.117077820029019,0.0866345611845378
"ATCG00790",FALSE,"epidermis early",0.763473845765912,0.707297702225487
"ATCG00800",FALSE,"epidermis early",0.363607524184321,0.27388941088939
"ATCG00810",FALSE,"epidermis early",0.186473613628119,0.101310584643495
"ATCG00820",FALSE,"epidermis early",0.317651210337032,0.270548154132749
"ATCG01010",FALSE,"cortex ERS-",0.0070422209301524,0.00626826268034622
"ATCG01020",FALSE,"xpp ERS+",0.315755800424422,0.295848601133502
"ATCG01040",FALSE,"epidermis early",0.026690233859208,0.0184727708847031
"ATCG01050",FALSE,"epidermis early",0.0247678235990808,0.0215557172760394
"ATCG01060",FALSE,"xpp ERS+",0.00154068057162235,0.00149750080226668
"ATCG01070",FALSE,"epidermis early",0.0112960745120409,0.0100655142812824
"ATCG01080",FALSE,"metaphloem ERS-",0.00367106790824482,0.00300507039203155
"ATCG01090",FALSE,"xpp ERS+",0.0514172108401324,0.0511348515327831
"ATCG01100",FALSE,"epidermis early",0.047283355874167,0.0443596948399468
"ATCG01110",FALSE,"endodermis ERS-",0.00673922117126498,0.00644954351582267
"ATCG01120",FALSE,"epidermis early",0.0267729135748155,0.0196333554169847
"ATCG01130",FALSE,"epidermis early",1.21704126213703,1.16817138977554
"AT1G01700",FALSE,"protoxylem early",0.00320592947663482,0.00252432587465491
"AT1G04063",FALSE,"cortex ERS-",0.0070422209301524,0.00111438095178386
"AT1G02590",FALSE,"procambium ERS+",0.000604726938055918,0
"AT1G03055",FALSE,"root cap lateral",0.00227555023344628,0.000851395365674464
"AT1G03630",FALSE,"epidermis early",0.000211907186515458,0
"AT1G03746",FALSE,"metaphloem ERS+",0.00083757308347309,0.000516317802824708
"ENSRNA049495704",FALSE,"border cells",0,0
"AT1G04220",FALSE,"endodermis ERS+",0.000602284740693638,0
"AT1G04450",FALSE,"border cells",0,0
"ENSRNA049495709",FALSE,"endodermis ERS+",0.000361105562071823,0.000112364115680582
"AT1G05240",FALSE,"hair cells ERS+",0.163045427123112,0.0499007820454244
"AT1G05250",FALSE,"protoxylem ERS-",0.00861763780444429,0.00631024315496896
"AT1G05450",FALSE,"protoxylem early",0.0101260960690947,0.00851025571991567
"AT1G04433",FALSE,"columella",0.00355814719466144,0.000304143644482873
"AT1G05930",FALSE,"ppp ERS+",0.00327685175005858,0.000882056805285553
"AT1G06340",FALSE,"root cap tip",0.00174526819501739,0.000346471037137803
"AT1G04503",FALSE,"endodermis ERS+",0.00208653197038703,0.000862807390742977
"AT1G04513",FALSE,"xpp ERS+",0.000252335381905348,0.000229867608493506
"AT1G04527",FALSE,"metaphloem ERS+",0.00668601192547062,0.00359568495507565
"AT1G07540",FALSE,"ppp ERS-",0.00272391979058896,0.00135948336998289
"AT1G08695",FALSE,"hair cells ERS+",0.000383935658643681,0
"AT1G09550",FALSE,"hair cells ERS-",0.00807616771588229,0.00361517252874171
"AT1G10010",FALSE,"ppp ERS+",0.00530873927774701,0.00111438095178386
"ENSRNA049495688",FALSE,"protoxylem early",0.0153993887007536,0.00638563821995278
"AT1G10620",FALSE,"hair cells early",0.000133276708198451,0
"AT1G10715",FALSE,"protoxylem early",0.0027571701966088,0.000200411253075235
"AT1G04907",FALSE,"columella",0.0017826415226705,8.22751927421501e-05
"AT1G11980",FALSE,"columella",0.00176146984994303,0.000298755284060969
"AT1G12190",FALSE,"ppp ERS+",0.00120444999595547,0
"AT1G12480",FALSE,"border cells",0,0
"AT1G04953",FALSE,"border cells",0.00335082350118647,0.00128737849219094
"AT1G12490",FALSE,"metaphloem ERS+",0.0163968798191804,0.00504163819851466
"AT1G12890",FALSE,"non-hair cells",0.000191412930549189,0
"AT1G04993",FALSE,"endodermis ERS+",0.000983972660868112,0.000267488193837851
"AT1G13755",FALSE,"border cells",0,0
"AT1G14160",FALSE,"hair cells ERS+",0.000456767255274391,0.000271488511366093
"ENSRNA049495692",FALSE,"protoxylem ERS+",0.00541940667437496,0.00142373634705924
"AT1G14453",FALSE,"endodermis ERS-",0.00495596305924868,0.00190064305898483
"AT1G14642",FALSE,"columella",0.00155756744804181,8.56771236695649e-05
"AT1G14687",FALSE,"border cells",0,0
"AT1G14800",FALSE,"border cells",0,0
"AT1G05177",FALSE,"metaxylem ERS+",0.000533862669489321,0.00042627676359913
"AT1G05193",FALSE,"columella",0.00487665663615259,0.00157212785399397
"AT1G16025",FALSE,"columella",0.0025284427238396,0.000752686442822937
"AT1G16950",FALSE,"border cells",0.0039241579171505,0
"AT1G17230",FALSE,"columella",0.0033538268443393,0.00143274795882783
"AT1G05323",FALSE,"epidermis early",0.000578445346689638,0.000114367076513857
"AT1G17820",FALSE,"protoxylem ERS+",0.00487388049673482,0.0012854171704656
"AT1G05337",FALSE,"hair cells early",0.000316471084467283,0
"AT1G18050",FALSE,"endodermis ERS+",0.000829780353826373,0.000825620237439135
"AT1G18130",FALSE,"xpp ERS+",0.000699947197923814,0
"AT1G18486",FALSE,"non-hair cells",0.00068547506220652,0.000384778612557959
"AT1G18520",FALSE,"cortex ERS-",0.00168415020083917,0.00139724723186631
"AT1G18760",FALSE,"metaxylem ERS+",0.000421155255757982,0
"AT1G05453",FALSE,"ppp ERS+",0.00547118048075587,0.00183412127976215
"AT1G19260",FALSE,"border cells",0,0
"AT1G19394",FALSE,"border cells",0,0
"AT1G19470",FALSE,"border cells",0.00439668682283736,0
"AT1G19640",FALSE,"epidermis early",0.00030737126201431,0.00030206843935617
"AT1G05507",FALSE,"xpp ERS+",0.000458265350293236,0
"AT1G20750",FALSE,"metaphloem ERS+",0.00131652511893194,0.000537623053623299
"AT1G20803",FALSE,"border cells",0,0
"AT1G20990",FALSE,"protophloem ERS+",0.00445339788672385,0.00417472998714288
"AT1G21313",FALSE,"cortex ERS-",0.00182726911810459,0.00111579887072054
"ENSRNA049495707",FALSE,"hair cells early",0.000326975870121036,0.000214736516348237
"AT1G21940",FALSE,"border cells",0,0
"AT1G22680",FALSE,"hair cells ERS+",0.000949760121038226,0.000814967748564139
"AT1G23600",FALSE,"protoxylem early",0.00256331510205458,0.00114510107654089
"AT1G23770",FALSE,"border cells",0,0
"AT1G05843",FALSE,"hair cells early",9.43087280075756e-05,0
"AT1G24388",FALSE,"hair cells early",0.000169970501373205,6.86868607731762e-05
"AT1G24400",FALSE,"endodermis ERS+",0.00262751357641115,0.000699310675058851
"AT1G24430",FALSE,"border cells",0,0
"AT1G24577",FALSE,"metaxylem ERS+",0.0161125867464722,0.00621077553888112
"AT1G24793",FALSE,"protoxylem early",0.00432320478956926,0.000590643297313547
"AT1G26420",FALSE,"non-hair cells",0.00151065370587586,0.000469589609266247
"AT1G26558",FALSE,"border cells",0,0
"AT1G26762",FALSE,"cortex ERS-",0.00723458680166625,0.00330173860671423
"AT1G27040",FALSE,"cortex ERS+",0.00123112343596424,0.000607421404796685
"AT1G27080",FALSE,"root cap lateral",0.000536337986222275,0
"AT1G27461",FALSE,"epidermis early",0.00108598293990096,0.000978493516505891
"AT1G06103",FALSE,"cortex ERS-",0.00865189682915898,0.0065575133795475
"AT1G27820",FALSE,"columella",0.00261365064044635,0.00232887265102131
"AT1G28170",FALSE,"hair cells early",0.000898442541965896,0.000708704595116382
"AT1G28630",FALSE,"non-hair cells",0.000512063663659927,0.000356276327777724
"AT1G28700",FALSE,"epidermis early",4.33336861555025e-05,0
"AT1G06213",FALSE,"cortex ERS-",0.00521631388382437,0.0019602122254575
"AT1G29460",FALSE,"protoxylem early",0.00147167369459918,0.00137094337945519
"AT1G29720",FALSE,"hair cells ERS-",0.00113442240021984,0.000889995446613187
"AT1G29775",FALSE,"root cap early",0.000343075489503652,0.000143698108618942
"AT1G29860",FALSE,"endodermis ERS-",0.0168972606688036,0
"AT1G30220",FALSE,"cortex ERS-",0.00928027927539317,0.0023259004523581
"AT1G30282",FALSE,"protoxylem early",0.00372552279860906,0.00160905480881551
"AT1G30930",FALSE,"xpp ERS+",0.000190919260719526,0
"AT1G31095",FALSE,"protoxylem early",0.00690934664219274,0.00628018912162245
"AT1G31270",FALSE,"border cells",0,0
"AT1G31310",FALSE,"metaxylem ERS+",0.015477047528425,0.000342798274396207
"AT1G31490",FALSE,"root cap early",0.000354061054954209,0.000106155676813489
"AT1G06457",FALSE,"root cap lateral",0.000472433981227204,0.000183717788125269
"AT1G31920",FALSE,"root cap early",0.000258269325970472,0
"AT1G32172",FALSE,"ppp ERS+",0.00232159366544087,0.00172068729867925
"AT1G32361",FALSE,"hair cells ERS-",0.00130878442426204,0.000801109966040894
"AT1G33220",FALSE,"root cap lateral",0.00265049174696729,0
"AT1G06673",FALSE,"hair cells ERS+",0.000304940465713745,0.000179295051811212
"AT1G33811",FALSE,"epidermis early",0.00052380484447736,0
"AT1G33940",FALSE,"non-hair cells",0.000111667730626495,0
"AT1G33950",FALSE,"border cells",0,0
"AT1G06717",FALSE,"procambium ERS+",0.000356276327777724,0.000158223284271967
"AT1G34490",FALSE,"root cap lateral",0.00569746330368171,0.00461609323416839
"AT1G34500",FALSE,"root cap lateral",0.00318570470986836,0.000461299356730542
"AT1G34670",FALSE,"endodermis ERS-",0.00836888665411586,0.000750116391771369
"AT1G06797",FALSE,"border cells",0,0
"AT1G35030",FALSE,"columella",0.00202582507802037,0.00117071967286084
"AT1G35617",FALSE,"border cells",0,0
"AT1G35880",FALSE,"metaphloem ERS-",0.00291353565142277,0.000262678976638822
"AT1G35895",FALSE,"ppp ERS-",0.00232956439103783,0.00166620696630352
"AT1G06977",FALSE,"hair cells early",0.000350429265900149,0.000144622533109335
"AT1G06993",FALSE,"endodermis ERS+",0.00948437328371472,0.0093500364092474
"AT1G40087",FALSE,"border cells",0,0
"AT1G40104",FALSE,"metaxylem ERS-",0.00152315079809471,0.000594581946200212
"AT1G43310",FALSE,"border cells",0,0
"AT1G44940",FALSE,"border cells",0,0
"AT1G46480",FALSE,"procambium ERS-",0.00384583796161882,0.00197771792191887
"AT1G07323",FALSE,"border cells",0,0
"AT1G47395",FALSE,"metaphloem ERS+",0.022801856329961,0.00311622167908654
"AT1G07367",FALSE,"metaphloem ERS+",0.00366340091637019,0
"AT1G47730",FALSE,"border cells",0,0
"AT1G48698",FALSE,"endodermis ERS-",0.00839546965678118,0.00360077628777742
"AT1G49640",FALSE,"cortex ERS+",0.00102460698326243,0.000933747993881677
"AT1G49790",FALSE,"ppp ERS-",0.00151617116572252,0.000804515180660902
"AT1G07603",FALSE,"ppp ERS+",0.000927835422998841,0.000294661885746162
"AT1G07647",FALSE,"xpp ERS+",0.000195233918360728,7.56451471638767e-05
"AT1G07653",FALSE,"root cap early",0.000437457463831668,0.000125127724700919
"AT1G51270",FALSE,"hair cells ERS+",0.00123590351901376,0.000893428774674942
"AT1G51820",FALSE,"hair cells ERS-",0.00441145878710328,0
"AT1G51915",FALSE,"procambium ERS-",0.00214856875116245,0.000585336130192464
"AT1G07803",FALSE,"hair cells ERS+",0.000419285932983457,5.9129895172927e-05
"ENSRNA049495730",FALSE,"metaxylem ERS+",0.00173989031334408,0.000395394865650903
"AT1G52603",FALSE,"border cells",0,0
"AT1G07837",FALSE,"hair cells ERS+",0.00026972065753473,0.000129083708623457
"AT1G52770",FALSE,"border cells",0,0
"AT1G07847",FALSE,"hair cells ERS-",0.00242600059453374,0.000598250537770545
"AT1G53160",FALSE,"metaxylem ERS-",0.00392880246978773,0
"AT1G07933",FALSE,"protophloem ERS+",0.00902749025352111,0.00208383064588257
"AT1G53880",FALSE,"procambium ERS+",0.000501882542004595,0
"AT1G53940",FALSE,"endodermis ERS+",0.000446984161369704,0
"AT1G08003",FALSE,"xpp ERS-",0.000999146151990854,0.00016432339613178
"AT1G55370",FALSE,"endodermis ERS+",0.00025392453067823,0
"AT1G56085",FALSE,"hair cells ERS-",0.00179798197928326,0.000512828900167866
"AT1G56710",FALSE,"cortex ERS+",0.000591259958669705,0.000165503834772902
"AT1G57550",FALSE,"root cap early",0.000316620610404198,0.000310279795301765
"AT1G57943",FALSE,"cortex ERS+",0.00123877837794413,0.000846267484038608
"AT1G58390",FALSE,"xpp ERS+",0.000244073295107703,0
"AT1G58430",FALSE,"protoxylem ERS-",0.00476975752113705,0.00260703017039946
"AT1G58808",FALSE,"border cells",0,0
"AT1G59880",FALSE,"border cells",0,0
"AT1G60095",FALSE,"cortex ERS-",0.00613457590040777,0.00101074053448189
"AT1G60280",FALSE,"xpp ERS-",0.000623797161920207,0.000173175749165651
"AT1G08317",FALSE,"ppp ERS+",0.000702203799395833,0
"AT1G60450",FALSE,"procambium ERS-",0.00190476944236332,0.000194245345569334
"AT1G08327",FALSE,"metaxylem ERS+",0.00324006775329762,0.00142060408868879
"AT1G60590",FALSE,"endodermis ERS-",0.00351526612190761,0.00141359313439114
"AT1G08347",FALSE,"metaxylem ERS+",0.00256621718342835,0.00115102011910339
"AT1G60820",FALSE,"epidermis early",9.42099420360518e-05,0
"AT1G61275",FALSE,"xpp ERS+",0.000791287876040599,0
"AT1G61565",FALSE,"xpp ERS-",0.00147262289824408,0
